Id,SalePrice
1952,250876.8195028252
1953,232426.11122688098
1954,227776.4905686496
1955,144359.64798129135
1956,369800.77665693307
1957,170546.5932746846
1958,316814.17370965437
1959,159985.0799631261
1960,127730.26108981243
1961,146147.04659354087
1962,113094.87990721155
1963,130887.20802252257
1964,118553.0444720352
1965,171649.89049230484
1966,155204.76692514014
1967,314743.9793883043
1968,399417.5470295448
1969,372186.9637002492
1970,388822.7954534567
1971,458640.42548335367
1972,365462.2078535616
1973,322667.4598167989
1974,328589.0191551546
1975,470708.60400252894
1976,287791.2630186714
1977,377511.87049499934
1978,322743.76153391466
1979,339153.99134343804
1980,214037.96130299548
1981,346695.31713124935
1982,235374.85110426694
1983,228055.40017121253
1984,193722.08918012478
1985,245530.7138947331
1986,219715.54263016384
1987,222472.0700526309
1988,198442.2826571454
1989,217354.29280588144
1990,243910.8308148175
1991,251656.0046575737
1992,280713.33204490965
1993,205636.423995548
1994,256938.66127827618
1995,195459.0003065567
1996,336874.5515161304
1997,322915.13143366936
1998,297843.9442627972
1999,286316.9238077187
2000,322830.4062656512
2001,331879.09360575787
2002,258157.68253811492
2003,280095.9560388889
2004,335400.8983084979
2005,264063.7074555387
2006,257351.95320273537
2007,272637.22164117015
2008,249970.79646123454
2009,236062.03310476954
2010,235909.92338198473
2011,169936.79283900998
2012,208178.2051067022
2013,206640.0833056334
2014,231525.0511136079
2015,253635.9222059393
2016,227773.8986101239
2017,235296.79022329708
2018,141283.6328140708
2019,138612.7772321945
2020,127624.08472330612
2021,124314.2771408926
2022,209516.37627561108
2023,165480.95569563078
2024,317108.16160084447
2025,390608.0194396927
2026,198281.8046455466
2027,188372.52356472038
2028,178751.81694024688
2029,184284.29131155804
2030,290486.09798277036
2031,252715.69159993215
2032,278538.0915932614
2033,279442.6452807394
2034,187492.04516534097
2035,226507.89803727815
2036,247341.9371117055
2037,252672.0651043746
2038,341063.0709367271
2039,247547.66217835018
2040,403256.3177004604
2041,300905.44000118645
2042,223342.56144274605
2043,193652.90644151124
2044,197299.55346257513
2045,226961.554679167
2046,142006.94541784492
2047,148431.37641454325
2048,175358.8958416707
2049,135108.85165367546
2050,206555.16863573054
2051,148696.2035730966
2052,141026.13719436183
2053,159656.0730768384
2054,109418.8622387584
2055,165999.4245893635
2056,162900.43492634007
2057,127340.9116156215
2058,246041.19281401375
2059,146553.4640350058
2060,200410.89773374118
2061,179322.42528511464
2062,133453.73301705674
2063,148439.82475342928
2064,136886.0725961083
2065,149779.41449301483
2066,186800.38005213861
2067,146288.31273653154
2068,143198.61436139242
2069,95188.21249746234
2070,113117.9423522203
2071,104915.54513007794
2072,160526.78802620797
2073,141830.93103320414
2074,209667.58956192198
2075,188592.45857227212
2076,127662.94591343109
2077,170506.11175421442
2078,131950.85330795727
2079,161297.27135008294
2080,141989.08231474002
2081,138993.43619237732
2082,130784.73957338664
2083,174045.40207315463
2084,113911.73975248211
2085,121735.28781001209
2086,157273.9139554576
2087,143794.23689728716
2088,120986.15977587784
2089,77103.85231911542
2090,153116.9215798967
2091,100069.04905175808
2092,149022.33823084386
2093,156265.80194949257
2094,157458.76608332552
2095,161843.26301796982
2096,115582.1205842755
2097,120027.1043893086
2098,160042.32190663277
2099,46678.19348412118
2100,56584.916761746994
2101,111040.54886355135
2102,171606.78500495708
2103,116405.0171703292
2104,173823.96080128857
2105,163189.59106982165
2106,29081.102689397347
2107,236968.89403630554
2108,132833.74476035722
2109,118443.31119716191
2110,119067.08070815005
2111,215738.53302553543
2112,150595.79663018422
2113,134350.45594046195
2114,151573.53705190166
2115,180717.13592880632
2116,131978.74325975624
2117,158572.53998459282
2118,125605.42570788652
2119,126943.27030415038
2120,147603.34328407323
2121,124502.176370097
2122,124067.39591271886
2123,106540.32415336512
2124,195411.02707495625
2125,165364.2084677293
2126,160539.44546593813
2127,184938.560670791
2128,179243.72745713047
2129,102420.9206993126
2130,165108.36183935072
2131,164486.8404278715
2132,149033.34112936855
2133,142449.81744831786
2134,167626.75986509962
2135,108353.9904268185
2136,55847.227125408084
2137,134973.17624893243
2138,172522.30927848717
2139,151702.60212552702
2140,169967.0182049076
2141,181010.5945875237
2142,152662.57184212832
2143,153701.44864300833
2144,138780.0789157863
2145,162045.7036811526
2146,194663.6688114765
2147,180657.49094916647
2148,174874.17854725046
2149,181607.04043035724
2150,261490.74090025114
2151,147281.50200604537
2152,200718.3094044155
2153,211208.72118180426
2154,113076.88799310301
2155,162708.45205659364
2156,291652.10154505866
2157,257103.17612650798
2158,262328.15970450256
2159,233189.1816552853
2160,219947.85663618322
2161,271819.80614043685
2162,399144.8879283052
2163,377323.77930279146
2164,270437.27479893167
2165,234609.04871044806
2166,165739.37444002175
2167,243657.2367246052
2168,204052.42425465124
2169,221472.14509097283
2170,248854.86838831293
2171,170267.1052679932
2172,162037.15207153937
2173,174120.02311652564
2174,237457.03655633278
2175,298206.06406587525
2176,306475.1337420011
2177,266428.76035566506
2178,241562.34243582826
2179,153843.0098995493
2180,205230.5008370527
2181,228614.33119161695
2182,248694.90126444126
2183,241749.2332680827
2184,139882.22095159243
2185,156747.70977260364
2186,152173.8785070251
2187,164676.89571109603
2188,189223.64361729793
2189,312564.2739438764
2190,97811.78953265361
2191,74384.99718011863
2192,103810.61888307717
2193,149575.64631964275
2194,146418.27222374565
2195,137645.06158915875
2196,126019.34938914765
2197,132563.3374417676
2198,199684.9052332254
2199,222836.5201239091
2200,163208.5911638938
2201,164635.70540054748
2202,217850.54655794177
2203,148224.2225237578
2204,173868.1142231729
2205,129006.08449835918
2206,149382.89944487266
2207,230106.06358771055
2208,265650.33588923863
2209,219345.94127091602
2210,128550.63609143988
2211,147067.94601713686
2212,114365.96173550579
2213,133059.86481522614
2214,133159.83575713128
2215,125263.022428205
2216,177679.16475393303
2217,64058.848325863524
2218,109676.74151086084
2219,103584.68519094637
2220,63853.367802790424
2221,328008.17890852346
2222,291820.3221066661
2223,341359.65674974455
2224,242342.85928336822
2225,155314.53376268793
2226,181662.46646538778
2227,250038.5641745167
2228,327737.29563364945
2229,288367.4477439373
2230,147906.1284407086
2231,248131.9937729963
2232,187107.972577093
2233,212753.58499658096
2234,290803.17445801885
2235,254012.20024800638
2236,276781.31192455627
2237,347568.82722431025
2238,198141.238899473
2239,163703.1797057534
2240,183628.79555522237
2241,151142.47842952836
2242,134905.96626932122
2243,144500.38733329714
2244,121489.47003586656
2245,122791.28377781279
2246,157099.06747248705
2247,143356.9090162408
2248,119133.64337121855
2249,126476.60472562145
2250,141872.57715952702
2251,155652.60927793753
2252,196882.91290410483
2253,163150.45000718953
2254,178227.4494309997
2255,215238.43808245106
2256,215717.0404897037
2257,231279.18944497016
2258,183650.58438776052
2259,193161.68199386596
2260,161858.1848167521
2261,239833.75109286778
2262,231625.80621588195
2263,357592.7303081551
2264,488236.0710383899
2265,188188.02387646382
2266,303460.08062498656
2267,376119.72072731657
2268,341135.8071107471
2269,200049.28251471274
2270,243484.85741947967
2271,234073.25920068187
2272,302834.495751843
2273,182790.6440183669
2274,208522.4698610799
2275,190196.85991593567
2276,217454.68034902005
2277,209019.1412738765
2278,167075.57887813845
2279,149878.02966409878
2280,115446.54541986439
2281,185619.1005465853
2282,201661.8591203097
2283,149028.0052516795
2284,138819.46447518776
2285,159838.59801803026
2286,141032.84823076613
2287,377155.88629452075
2288,300552.03741504566
2289,329503.9340979778
2290,413806.6746548501
2291,334955.6768184105
2292,420156.542952126
2293,427737.58846574824
2294,371021.13423448475
2295,486876.76040322834
2296,263246.3215985518
2297,365705.7241842182
2298,363203.61590354785
2299,353328.1369666925
2300,329825.3760472355
2301,353459.46865001007
2302,259576.3493624289
2303,263442.9819904917
2304,255942.74362184817
2305,224973.39511138143
2306,212579.03537915286
2307,232453.36757657252
2308,244432.1734866926
2309,316133.39290136064
2310,241247.21250837704
2311,230979.90219393835
2312,206519.31826287985
2313,200009.8518005704
2314,212340.36667572503
2315,215231.1264570736
2316,228748.5649495676
2317,208236.97839237744
2318,225090.66127445124
2319,220421.6102386376
2320,206835.27851181282
2321,256797.5948993029
2322,219944.85547555596
2323,214948.2827669064
2324,224480.84106235678
2325,252232.01537824163
2326,191950.1768767103
2327,226894.57938031096
2328,252059.3746830526
2329,210956.50527810352
2330,194563.0531399039
2331,342455.2249920231
2332,389326.6383792937
2333,315727.9151770653
2334,270516.70151817094
2335,302551.2634412052
2336,310357.22490634175
2337,227492.67099065648
2338,276040.0306156234
2339,268872.0727903504
2340,424049.2970781945
2341,245748.8133223511
2342,273229.20270793926
2343,266400.3613006821
2344,253016.05516117415
2345,246284.27100835711
2346,244100.90748118376
2347,213134.12195426153
2348,284289.81294834585
2349,203968.88388777172
2350,329618.0098417589
2351,283898.3564595969
2352,266266.83906012285
2353,281520.4989698702
2354,164859.70115619077
2355,178638.61735199197
2356,173575.02148154686
2357,224194.5197268012
2358,228057.46866210605
2359,136715.5485882496
2360,144619.24134658335
2361,164140.4455247103
2362,306759.89020243223
2363,149398.99002586651
2364,214393.09639297848
2365,261052.29674539508
2366,221783.20424052374
2367,247547.22838379306
2368,235320.20071122405
2369,231026.49103504492
2370,179566.30271878323
2371,187883.53091238087
2372,221941.67917454196
2373,316118.14996776707
2374,336909.1830944784
2375,271083.4126820924
2376,328939.58269657893
2377,343545.03071583994
2378,158586.7137569123
2379,235919.58224530006
2380,173994.15359198223
2381,181400.42970943154
2382,223036.7621386413
2383,210520.05285821727
2384,274996.4552909207
2385,188134.7632665421
2386,160407.38869775672
2387,153362.63124869956
2388,117921.0363299524
2389,152253.16836312407
2390,156555.08299179428
2391,136756.6180422534
2392,138252.44535373227
2393,190771.1816826417
2394,151659.39859785783
2395,231911.48636001264
2396,166295.67502018425
2397,230064.64907555128
2398,125662.73252358552
2399,39193.641646070144
2400,69306.74751907408
2401,139292.3312893018
2402,162979.1688211282
2403,142980.68496347129
2404,151811.88787550086
2405,172507.44437578073
2406,171884.3377138739
2407,124270.93958159123
2408,176310.90113799224
2409,134334.72949244856
2410,192745.44604949324
2411,134653.97502425953
2412,168071.27848356505
2413,142789.2610305926
2414,162153.0685313551
2415,153499.84302729325
2416,152477.89915878465
2417,165609.88319686268
2418,148154.80086681986
2419,132114.6780653331
2420,141113.70873722716
2421,142055.3959678081
2422,130571.6732312112
2423,138593.67736923526
2424,163254.2020551843
2425,247264.04851146758
2426,162238.4439194597
2427,180657.69911870186
2428,198047.45861059029
2429,135661.95275255534
2430,143047.2555261902
2431,107738.32618732016
2432,177410.98595358012
2433,156428.27622488746
2434,168830.74698580775
2435,169485.59006549162
2436,155191.41031906792
2437,110927.22838292512
2438,123812.94378904105
2439,141304.70091793075
2440,147899.7510011038
2441,126455.35793449692
2442,120777.04752513743
2443,167514.56267838934
2444,155447.7890220532
2445,97751.76508352344
2446,167093.02446360193
2447,245208.71566158312
2448,175189.89941785985
2449,144505.6232953098
2450,197679.10285411726
2451,162712.24078336696
2452,217906.43961552245
2453,121729.45411064918
2454,130200.21273106712
2455,128035.54894994316
2456,172643.56613962972
2457,125695.17218535946
2458,163015.698852861
2459,134227.2247399597
2460,161152.69233666494
2461,144993.72130781325
2462,131843.2119973375
2463,160936.83736995538
2464,213693.13866367398
2465,157592.5408510673
2466,127650.0355757844
2467,181644.37406492868
2468,138797.6639166507
2469,124148.13085469064
2470,201214.18904833257
2471,237480.36262481599
2472,198804.3884861602
2473,110403.83717108933
2474,99602.59571625186
2475,241224.36950395818
2476,116876.89287501108
2477,135547.92558263644
2478,163222.2268295981
2479,118296.398103994
2480,164262.08744704604
2481,168493.03457100486
2482,153234.42760434115
2483,124360.78199932529
2484,149669.54736412255
2485,157207.15894016792
2486,174086.24234511022
2487,217824.30881732318
2488,197404.25545212295
2489,149237.94416075348
2490,177538.34750201335
2491,107603.2950655065
2492,206657.6125025589
2493,168290.33018265155
2494,162523.16193941643
2495,83288.72296518717
2496,270085.2674257322
2497,181761.29271735903
2498,110316.52552404531
2499,120473.35851946732
2500,119268.31153748155
2501,134776.31766544434
2502,156773.0710028402
2503,123936.64580385176
2504,192173.41771355006
2505,248068.20439562277
2506,292773.8246289991
2507,308933.3768744966
2508,290955.75290116837
2509,250006.38216180017
2510,253047.83539786382
2511,197698.61381502097
2512,241610.27730458553
2513,276992.6991451966
2514,309776.319055849
2515,160243.1232820097
2516,194866.90739874824
2517,155276.54121424546
2518,162590.5716254983
2519,272413.11068069504
2520,237235.68002737855
2521,212870.66693615596
2522,254633.2071246556
2523,151591.04527530965
2524,135361.36883227824
2525,136651.16184832386
2526,179540.04279089204
2527,161053.15587547474
2528,137617.18037418468
2529,153944.1338387619
2530,118436.45184666087
2531,256451.45346209023
2532,260510.71270562196
2533,221833.138510576
2534,302382.3814575452
2535,297569.562770428
2536,267776.4738815526
2537,260843.70263998833
2538,217673.75092498917
2539,228285.73185835712
2540,201022.78136325814
2541,215090.5788011695
2542,191238.20829563256
2543,152300.41070110005
2544,121785.79409214322
2545,168353.04974127805
2546,159689.1819450654
2547,165923.2782375719
2548,178252.6223266435
2549,179139.30914932373
2550,673988.4518134499
2551,168086.89293629327
2552,142690.450350223
2553,62229.86456666193
2554,106019.03091864356
2555,129987.08340549443
2556,92042.98999035954
2557,114333.7488246496
2558,187308.3595583831
2559,159759.74946442316
2560,162381.654523246
2561,174240.15261155274
2562,145400.3578882255
2563,155527.69149340707
2564,194737.93279327196
2565,149808.37004440313
2566,147110.91027565804
2567,125598.50453374567
2568,210850.87282961066
2569,230122.6710866785
2570,130446.6160860178
2571,177164.42827105187
2572,201572.84358325964
2573,266365.31472589716
2574,275014.6444900438
2575,173029.31743512506
2576,169171.22884728183
2577,206818.19327496993
2578,98719.7812207883
2579,53448.21337289656
2580,121524.57193140654
2581,147904.04533377185
2582,177635.31722277575
2583,304848.22709683585
2584,189796.00897305526
2585,214758.45990213292
2586,242554.25154273078
2587,216536.95024258783
2588,166830.3195974777
2589,160335.9265100857
2590,257860.98399777422
2591,282355.93700651696
2592,237004.85534923582
2593,287834.8368858535
2594,216415.95297819356
2595,236510.4293426844
2596,348646.5961071732
2597,218908.80703643753
2598,316459.3641842416
2599,324572.0216019648
2600,187048.94436175647
2601,171070.2499990369
2602,77420.48564542201
2603,105258.32581445859
2604,96661.2668201968
2605,81067.73031988651
2606,169742.65921811643
2607,245703.21639231037
2608,214840.05628907122
2609,188806.32546678573
2610,120743.4596469111
2611,152075.4291430012
2612,163788.5220406361
2613,147709.82613833935
2614,128825.11851778775
2615,181335.9401233574
2616,176045.1892694906
2617,194650.3624154074
2618,322131.17782324355
2619,240441.3139687979
2620,186438.15381473242
2621,193039.59665103568
2622,201941.36979908362
2623,268266.0126604176
2624,320497.7561254576
2625,292385.9174479253
2626,187288.29689550176
2627,181114.11560668983
2628,436568.59185970074
2629,503897.5853357278
2630,377994.9520235999
2631,449974.1469038065
2632,412369.9975196279
2633,306901.80536109593
2634,399737.00518540025
2635,181584.19212776134
2636,193104.91508723728
2637,227643.96199869533
2638,295426.4766895458
2639,201934.29038794778
2640,174052.00182264444
2641,103465.86180138972
2642,213841.78637024542
2643,138051.27233988745
2644,131628.66989763302
2645,131334.23564676967
2646,125830.42728976122
2647,134686.6726970611
2648,151661.65438975583
2649,179642.07658135044
2650,160607.42823613985
2651,164741.28323100714
2652,370962.87498322467
2653,264487.3763845502
2654,269473.5026692264
2655,393989.3750033747
2656,350439.55182307865
2657,355049.0591472839
2658,317314.8144363065
2659,331754.8188503039
2660,365052.54536432086
2661,351074.95110151474
2662,373253.6749837827
2663,282896.7873252182
2664,306802.4887423979
2665,342912.7520302272
2666,322421.78728531854
2667,213180.32458805363
2668,225461.72322844312
2669,206186.40946009356
2670,309699.77945419075
2671,224324.7629316215
2672,235547.7558498507
2673,213189.84216854075
2674,213610.94215395994
2675,216965.80162810755
2676,233022.16654982071
2677,214592.20342688152
2678,278374.52514802705
2679,286483.94438156614
2680,299466.98059622274
2681,414400.3011768487
2682,334729.8225001077
2683,467059.82153509755
2684,343140.95026515925
2685,339336.98031463544
2686,291102.3061266003
2687,301500.00344194705
2688,243793.71796755184
2689,238964.42920122232
2690,362131.02720048936
2691,212892.2546162322
2692,169440.0923624473
2693,240401.8754882207
2694,173121.74150708143
2695,238700.28995262278
2696,214095.5156247928
2697,205018.83719366093
2698,254748.8336937828
2699,207628.7990187339
2700,184595.18537962186
2701,185457.20685509758
2702,136250.09290345685
2703,141328.7537463777
2704,156732.65640682724
2705,123301.17134556948
2706,119113.352915458
2707,152810.97026648506
2708,142795.07424900477
2709,134847.5113583202
2710,127280.29036334605
2711,275728.2270407592
2712,403316.3610720183
2713,187370.04786332085
2714,174483.61320947003
2715,202485.18700600835
2716,168124.21912309335
2717,197607.9880267637
2718,237218.5387620119
2719,187358.54956333857
2720,219250.24267551012
2721,149911.65221108147
2722,225477.67738661988
2723,196763.60722549522
2724,167818.08280109533
2725,139984.70301617496
2726,147396.87413279683
2727,209163.96121477257
2728,207097.82062480113
2729,151716.67079446925
2730,146484.51756707084
2731,143658.70141270163
2732,151618.526855256
2733,167557.84431683403
2734,179696.38474385196
